time,high,low,open,volumefrom,volumeto,close
2018-08-31 21:00,7065.65,7014.29,7055.72,1962.5,13832480.51,7040.46
2018-08-31 22:00,7047.81,7025.07,7040.46,900.61,6353365.75,7033.94
2018-08-31 23:00,7060.21,7014.58,7031.41,1925.7,13532537.81,7026.96
2018-09-01 00:00,7061.27,7025.58,7026.96,1063.4,7512855.53,7054.94
2018-09-01 01:00,7065.0,7042.56,7054.94,1001.72,7080791.84,7043.08
2018-09-01 02:00,7067.94,7042.84,7043.1,860.98,6095600.58,7052.59
2018-09-01 03:00,7075.56,7051.98,7052.24,637.8,4519803.84,7070.62
2018-09-01 04:00,7076.58,7053.71,7070.71,711.58,5055788.38,7061.69
2018-09-01 05:00,7068.01,7040.62,7061.69,791.44,5595973.84,7056.37
2018-09-01 06:00,7061.72,7046.22,7056.45,811.78,5755471.16,7060.29
2018-09-01 07:00,7075.95,7057.6,7060.36,1274.47,9049536.41,7061.17
2018-09-01 08:00,7069.53,7055.53,7061.17,545.38,3885746.58,7064.4
2018-09-01 09:00,7084.27,7057.57,7063.64,1145.44,8145362.13,7075.76
2018-09-01 10:00,7107.55,7074.44,7075.76,2592.5,18451550.45,7103.08
2018-09-01 11:00,7116.19,7071.35,7103.08,1340.5,9576472.66,7075.33
2018-09-01 12:00,7076.52,7042.82,7075.35,1352.5,9557015.28,7047.15
2018-09-01 13:00,7064.88,7045.33,7047.15,524.07,3719815.82,7064.88
2018-09-01 14:00,7129.56,7048.77,7064.88,2670.24,18974347.58,7128.56
2018-09-01 15:00,7211.62,7128.39,7128.39,7256.17,52242649.88,7178.02
2018-09-01 16:00,7224.77,7176.48,7178.02,3740.62,27041032.39,7200.2
2018-09-01 17:00,7214.28,7187.56,7200.25,2212.34,15971370.83,7202.24
2018-09-01 18:00,7207.78,7194.51,7202.12,1248.01,9007441.41,7207.57
2018-09-01 19:00,7272.03,7204.96,7207.57,4044.22,29387495.31,7257.95
2018-09-01 20:00,7260.36,7192.62,7257.95,2418.32,17486571.64,7198.21
2018-09-01 21:00,7223.56,7178.86,7198.22,1104.14,7960640.97,7195.74
2018-09-01 22:00,7227.47,7187.03,7195.74,1752.92,12659263.16,7200.57
2018-09-01 23:00,7215.01,7193.36,7200.58,773.23,5569235.7,7203.46
2018-09-02 00:00,7207.38,7153.77,7203.46,1797.74,12913289.77,7170.94
2018-09-02 01:00,7179.95,7144.71,7170.94,1709.73,12258712.64,7156.22
2018-09-02 02:00,7175.41,7146.2,7156.22,730.08,5243794.71,7173.27
2018-09-02 03:00,7200.32,7168.86,7173.31,1118.13,8057053.04,7192.78
2018-09-02 04:00,7234.87,7192.68,7192.78,1305.41,9437331.01,7218.19
2018-09-02 05:00,7248.15,7218.19,7218.19,1045.22,7572592.53,7244.59
2018-09-02 06:00,7247.21,7216.64,7244.59,1585.59,11467613.27,7223.82
2018-09-02 07:00,7262.91,7223.52,7223.82,3936.33,28552003.42,7246.52
2018-09-02 08:00,7316.96,7246.34,7246.52,9900.09,72356898.63,7306.82
2018-09-02 09:00,7384.38,7267.07,7306.82,13803.74,101056966.15,7320.16
2018-09-02 10:00,7334.85,7273.2,7320.16,4346.85,31771068.39,7289.78
2018-09-02 11:00,7290.71,7231.94,7289.78,3057.18,22252822.65,7244.82
2018-09-02 12:00,7271.44,7242.64,7244.66,1226.03,8939681.32,7261.75
2018-09-02 13:00,7262.77,7190.32,7261.75,2963.77,21427832.17,7196.5
2018-09-02 14:00,7240.91,7195.78,7196.5,1692.63,12266048.7,7239.08
2018-09-02 15:00,7254.74,7222.85,7239.2,938.29,6807995.22,7226.01
2018-09-02 16:00,7284.33,7204.21,7226.01,1766.05,12850197.87,7278.39
2018-09-02 17:00,7323.8,7270.24,7278.41,2401.0,17610507.03,7298.03
2018-09-02 18:00,7321.09,7276.2,7298.03,1241.85,9084049.2,7312.08
2018-09-02 19:00,7336.94,7290.05,7312.12,1408.85,10317486.11,7311.16
2018-09-02 20:00,7311.3,7266.04,7311.16,929.31,6789877.22,7288.46
2018-09-02 21:00,7308.09,7284.02,7288.46,724.66,5295352.89,7286.5
2018-09-02 22:00,7299.6,7276.68,7286.5,593.59,4334860.23,7286.36
2018-09-02 23:00,7316.18,7277.64,7286.36,1202.24,8789336.67,7301.26
2018-09-03 00:00,7326.11,7277.66,7301.25,1343.58,9839891.53,7287.26
2018-09-03 01:00,7289.98,7256.09,7287.26,1900.17,13813482.8,7270.39
2018-09-03 02:00,7283.72,7252.4,7270.39,875.85,6386311.0,7281.01
2018-09-03 03:00,7293.45,7259.1,7280.76,913.81,6644369.86,7265.4
2018-09-03 04:00,7266.32,7204.89,7265.4,2757.16,20004597.42,7215.94
2018-09-03 05:00,7238.9,7214.33,7215.97,1043.38,7553046.21,7231.93
2018-09-03 06:00,7260.52,7219.44,7231.93,2009.11,14597139.2,7253.2
2018-09-03 07:00,7260.98,7235.89,7253.22,2356.2,17115891.91,7260.98
2018-09-03 08:00,7295.71,7254.96,7260.98,3776.74,27489600.04,7254.98
2018-09-03 09:00,7254.98,7221.05,7254.98,2207.22,16001735.62,7227.73
2018-09-03 10:00,7255.01,7217.1,7227.73,1493.23,10838426.66,7249.68
2018-09-03 11:00,7250.44,7234.9,7249.68,1604.62,11657937.07,7237.83
2018-09-03 12:00,7270.66,7237.6,7237.83,1179.68,8596436.59,7263.1
2018-09-03 13:00,7311.82,7262.57,7262.73,3591.26,26273454.52,7297.62
2018-09-03 14:00,7303.93,7273.48,7297.61,1862.45,13614066.22,7290.56
2018-09-03 15:00,7304.15,7282.21,7290.56,1353.08,9872482.14,7297.89
2018-09-03 16:00,7299.91,7265.69,7297.89,974.33,7108327.48,7272.2
2018-09-03 17:00,7299.87,7270.76,7272.2,1476.02,10769467.38,7291.21
2018-09-03 18:00,7294.59,7277.37,7291.21,803.36,5871608.02,7287.9
2018-09-03 19:00,7338.74,7277.58,7287.9,3540.57,25899606.81,7323.77
2018-09-03 20:00,7325.4,7290.38,7323.77,1121.64,8200517.16,7307.92
2018-09-03 21:00,7319.26,7302.06,7308.3,764.57,5594698.43,7319.26
2018-09-03 22:00,7350.58,7263.92,7319.26,2240.69,16399322.24,7269.09
2018-09-03 23:00,7279.58,7254.19,7269.09,1262.49,9185376.98,7270.05
2018-09-04 00:00,7277.95,7257.64,7270.05,889.38,6463285.93,7277.14
2018-09-04 01:00,7295.18,7276.3,7276.75,666.12,4863807.36,7289.58
2018-09-04 02:00,7295.71,7280.34,7289.6,718.91,5257892.54,7281.08
2018-09-04 03:00,7289.35,7277.74,7281.08,1113.32,8115145.7,7278.39
2018-09-04 04:00,7280.3,7246.76,7278.38,1756.92,12776951.3,7270.6
2018-09-04 05:00,7279.52,7268.86,7270.65,786.06,5726778.86,7276.67
2018-09-04 06:00,7316.16,7275.06,7276.67,1540.05,11262592.76,7303.21
2018-09-04 07:00,7321.27,7287.11,7303.3,2094.23,15350196.47,7321.27
2018-09-04 08:00,7335.33,7302.2,7321.27,2302.8,16925501.5,7304.47
2018-09-04 09:00,7310.51,7289.5,7304.47,1262.49,9258473.31,7302.42
2018-09-04 10:00,7329.78,7303.07,7303.07,1532.13,11287347.85,7329.61
2018-09-04 11:00,7347.71,7324.66,7329.66,2322.22,17080362.42,7346.19
2018-09-04 12:00,7402.45,7346.8,7346.8,5897.36,43593831.59,7369.9
2018-09-04 13:00,7387.62,7345.6,7369.9,3380.05,24949346.76,7381.54
2018-09-04 14:00,7396.48,7374.69,7381.54,1782.79,13195653.63,7375.18
2018-09-04 15:00,7394.75,7358.65,7375.3,2895.82,21385519.96,7383.39
2018-09-04 16:00,7386.53,7364.65,7383.39,1819.1,13437488.25,7382.83
2018-09-04 17:00,7400.28,7382.95,7382.95,1718.52,12706215.54,7392.37
2018-09-04 18:00,7417.65,7347.8,7392.37,4897.74,36195892.0,7364.34
2018-09-04 19:00,7391.52,7346.35,7364.34,2762.12,20346064.13,7364.08
2018-09-04 20:00,7379.4,7358.07,7364.19,1320.1,9716882.79,7378.07
2018-09-04 21:00,7386.28,7365.9,7378.08,1298.71,9630387.7,7369.33
2018-09-04 22:00,7372.53,7355.1,7369.33,1101.97,8154579.45,7369.06
2018-09-04 23:00,7375.4,7357.28,7369.05,822.99,6081803.76,7369.86
2018-09-05 00:00,7390.12,7368.2,7369.89,570.85,4214050.54,7390.04
2018-09-05 01:00,7399.3,7383.25,7390.04,1270.07,9403940.28,7396.52
2018-09-05 02:00,7397.14,7382.37,7396.52,1050.97,7770874.18,7386.51
2018-09-05 03:00,7388.55,7375.62,7386.51,1254.89,9266170.05,7381.54
2018-09-05 04:00,7383.44,7355.91,7381.54,1060.61,7814591.86,7355.91
2018-09-05 05:00,7387.71,7354.55,7355.91,1149.43,8489651.64,7387.54
2018-09-05 06:00,7396.2,7372.48,7387.59,2028.47,14994494.76,7388.98
2018-09-05 07:00,7389.82,7373.01,7388.99,1423.88,10548000.88,7378.3
2018-09-05 08:00,7401.43,7377.55,7378.46,3083.02,22835032.46,7391.55
2018-09-05 09:00,7392.06,7117.76,7391.07,8748.86,63440937.7,7121.68
2018-09-05 10:00,7180.48,6931.94,7121.68,17283.88,122578575.0,6999.86
2018-09-05 11:00,7042.56,6949.86,6999.85,8324.72,58346743.89,7001.39
2018-09-05 12:00,7039.36,6980.07,7001.39,4593.32,32282975.11,6997.42
2018-09-05 13:00,7054.35,6983.71,6997.42,4821.34,33909607.04,7045.98
2018-09-05 14:00,7050.68,7001.4,7045.98,5016.59,35342003.2,7026.47
2018-09-05 15:00,7026.82,6951.28,7026.47,4866.4,34049036.32,7002.72
2018-09-05 16:00,7005.81,6884.79,7002.72,10083.16,69991295.21,6934.59
2018-09-05 17:00,6947.83,6895.04,6934.84,5609.82,38906162.18,6929.98
2018-09-05 18:00,6951.86,6913.06,6930.25,3341.3,23198313.48,6930.92
2018-09-05 19:00,6939.73,6901.69,6930.92,2573.92,17872356.16,6919.19
2018-09-05 20:00,6968.16,6918.88,6919.19,2610.65,18167500.01,6964.48
2018-09-05 21:00,6992.51,6929.65,6964.48,2715.62,18960205.07,6941.77
2018-09-05 22:00,6941.77,6892.27,6941.77,4664.11,32234043.96,6915.42
2018-09-05 23:00,6932.1,6694.06,6915.42,15224.6,103234602.66,6705.03
2018-09-06 00:00,6727.19,6295.11,6705.06,32312.24,208454674.51,6447.06
2018-09-06 01:00,6479.57,6406.88,6447.06,12339.03,79590089.06,6439.62
2018-09-06 02:00,6501.13,6438.77,6439.52,6903.8,44762984.22,6466.25
2018-09-06 03:00,6466.93,6409.78,6466.56,3756.67,24202440.28,6435.91
2018-09-06 04:00,6465.58,6429.64,6435.91,3580.16,23186076.64,6449.48
2018-09-06 05:00,6449.62,6366.71,6449.48,4791.4,30770544.76,6404.39
2018-09-06 06:00,6448.25,6388.23,6404.38,4244.83,27356418.45,6426.11
2018-09-06 07:00,6435.35,6391.28,6426.08,3844.73,24836405.74,6407.98
2018-09-06 08:00,6452.44,6400.22,6407.98,3342.29,21598687.0,6439.5
2018-09-06 09:00,6440.79,6306.19,6439.5,6717.31,42921650.24,6392.72
2018-09-06 10:00,6418.56,6364.96,6392.7,3935.11,25309165.34,6381.6
2018-09-06 11:00,6429.14,6381.63,6381.69,3588.84,23085432.83,6412.05
2018-09-06 12:00,6422.93,6392.09,6412.05,2133.79,13712646.82,6407.37
2018-09-06 13:00,6510.28,6397.36,6407.37,5807.08,37661768.48,6497.54
2018-09-06 14:00,6519.51,6461.91,6497.54,4411.53,28677850.45,6475.43
2018-09-06 15:00,6476.4,6410.47,6475.43,4297.8,27715033.69,6430.06
2018-09-06 16:00,6453.43,6411.54,6430.06,3360.48,21745541.55,6433.84
2018-09-06 17:00,6447.34,6402.54,6433.66,2632.06,16978049.12,6402.54
2018-09-06 18:00,6450.17,6368.54,6402.54,4723.68,30363916.33,6431.14
2018-09-06 19:00,6481.53,6425.02,6431.16,2403.65,15551486.5,6475.78
2018-09-06 20:00,6475.78,6438.87,6475.78,2136.4,13797966.48,6458.75
2018-09-06 21:00,6471.41,6434.13,6458.78,1722.37,11136930.07,6447.35
2018-09-06 22:00,6472.72,6444.11,6447.9,1380.73,8925345.17,6471.4
2018-09-06 23:00,6540.15,6471.34,6471.4,3220.02,20967940.55,6515.42
2018-09-07 00:00,6518.32,6477.63,6515.42,2611.65,16997637.55,6498.2
2018-09-07 01:00,6532.25,6498.22,6498.22,2036.07,13305855.73,6525.67
2018-09-07 02:00,6547.91,6500.95,6525.67,3123.76,20420749.65,6512.4
2018-09-07 03:00,6523.8,6507.61,6512.4,1526.57,9968064.51,6510.45
2018-09-07 04:00,6511.05,6491.28,6510.45,1485.32,9682320.95,6504.74
2018-09-07 05:00,6530.11,6504.58,6504.58,1483.68,9732253.43,6530.11
2018-09-07 06:00,6549.39,6480.73,6530.11,3117.05,20337694.55,6486.11
2018-09-07 07:00,6506.99,6486.16,6486.17,1374.44,8981453.08,6504.93
2018-09-07 08:00,6505.98,6456.39,6504.93,2541.71,16471480.61,6470.78
2018-09-07 09:00,6477.19,6454.73,6470.78,1092.16,7088195.27,6472.31
2018-09-07 10:00,6474.1,6345.48,6472.94,7244.54,46258031.61,6383.31
2018-09-07 11:00,6404.66,6365.97,6383.31,2422.59,15517444.62,6385.71
2018-09-07 12:00,6463.45,6385.47,6385.79,2150.53,13860249.98,6444.22
2018-09-07 13:00,6465.97,6442.3,6444.22,1220.65,7890802.69,6457.58
2018-09-07 14:00,6496.41,6425.75,6457.58,2559.35,16558159.28,6431.09
2018-09-07 15:00,6454.42,6383.18,6431.09,3416.06,21980886.83,6392.46
2018-09-07 16:00,6489.7,6377.13,6392.2,4584.48,29600921.6,6453.96
2018-09-07 17:00,6460.9,6404.23,6454.11,2657.94,17122921.76,6429.55
2018-09-07 18:00,6443.7,6416.85,6429.55,1042.95,6729643.45,6428.59
2018-09-07 19:00,6448.26,6421.86,6428.59,951.61,6137286.3,6435.52
2018-09-07 20:00,6464.36,6430.32,6435.62,1091.0,7063444.76,6464.32
2018-09-07 21:00,6464.18,6429.16,6463.9,1096.95,7318620.3,6433.32
2018-09-07 22:00,6436.87,6415.27,6433.32,1223.06,8067635.02,6418.79
2018-09-07 23:00,6434.73,6402.47,6418.84,1116.66,7395490.46,6411.78
2018-09-08 00:00,6456.26,6413.12,6413.12,1030.79,6893053.56,6446.42
2018-09-08 01:00,6454.89,6436.98,6446.57,767.46,5159765.6,6439.83
2018-09-08 02:00,6465.32,6439.37,6439.83,1423.71,9410214.87,6457.99
2018-09-08 03:00,6460.67,6431.51,6457.84,984.17,6574379.83,6438.05
2018-09-08 04:00,6440.75,6423.98,6438.05,662.95,4478528.6,6440.12
2018-09-08 05:00,6456.28,6437.1,6440.12,823.89,5523958.6,6456.23
2018-09-08 06:00,6474.29,6455.04,6456.23,1402.37,9221915.55,6457.68
2018-09-08 07:00,6462.86,6455.48,6457.83,775.76,5232263.67,6460.26
2018-09-08 08:00,6480.57,6458.84,6460.26,1195.86,7970390.71,6472.96
2018-09-08 09:00,6476.71,6452.72,6472.89,702.28,4744781.23,6474.82
2018-09-08 10:00,6476.83,6464.83,6474.82,614.35,4206713.41,6465.88
2018-09-08 11:00,6468.77,6441.46,6467.21,832.17,5600409.77,6452.76
2018-09-08 12:00,6453.1,6384.0,6452.77,3255.1,21116395.05,6427.23
2018-09-08 13:00,6438.38,6406.42,6426.75,1316.43,8675127.81,6430.42
2018-09-08 14:00,6431.17,6405.56,6430.52,1973.99,12871666.09,6418.34
2018-09-08 15:00,6446.21,6409.05,6418.34,1811.53,11699845.4,6443.63
2018-09-08 16:00,6450.51,6390.09,6443.63,1852.33,11901629.53,6392.94
2018-09-08 17:00,6420.78,6192.21,6393.06,8272.38,52051184.61,6230.84
2018-09-08 18:00,6231.91,6144.2,6230.84,8766.34,54265034.39,6207.67
2018-09-08 19:00,6217.89,6180.67,6207.67,2385.72,14827439.47,6193.09
2018-09-08 20:00,6200.57,6134.76,6193.09,3882.79,23993497.63,6187.37
2018-09-08 21:00,6200.2,6179.16,6187.37,1971.57,12232697.49,6197.63
2018-09-08 22:00,6213.16,6181.03,6197.76,1652.19,10253746.1,6197.48
2018-09-08 23:00,6208.24,6189.43,6197.48,1362.99,8475633.13,6200.16
2018-09-09 00:00,6200.43,6182.04,6200.23,1660.94,10298170.9,6191.63
2018-09-09 01:00,6216.12,6191.63,6191.63,1627.84,10132581.46,6216.12
2018-09-09 02:00,6218.6,6171.66,6216.13,1897.72,11792721.16,6180.23
2018-09-09 03:00,6193.93,6161.83,6180.23,2035.95,12592793.75,6187.99
2018-09-09 04:00,6211.73,6179.46,6187.99,2283.89,14151852.89,6191.35
2018-09-09 05:00,6204.5,6190.33,6191.14,862.46,5364921.63,6200.35
2018-09-09 06:00,6213.44,6199.27,6199.97,618.17,3862079.82,6206.64
2018-09-09 07:00,6207.97,6199.72,6206.71,561.39,3492449.05,6205.29
2018-09-09 08:00,6213.14,6203.48,6205.29,1077.54,6705989.52,6209.53
2018-09-09 09:00,6451.25,6204.2,6209.53,7003.4,44579174.19,6394.59
2018-09-09 10:00,6405.35,6372.5,6394.54,1375.26,8825007.03,6375.8
2018-09-09 11:00,6389.24,6375.38,6375.81,922.93,5906912.55,6388.18
2018-09-09 12:00,6408.05,6383.07,6388.18,849.27,5451825.99,6401.46
2018-09-09 13:00,6438.8,6397.14,6401.46,1565.81,10064563.84,6408.11
2018-09-09 14:00,6421.06,6384.69,6407.87,1240.18,7971359.49,6388.16
2018-09-09 15:00,6390.82,6368.3,6388.11,1520.83,9728436.25,6381.75
2018-09-09 16:00,6390.11,6379.31,6381.86,1040.8,6660484.91,6388.83
2018-09-09 17:00,6394.99,6381.85,6388.67,748.33,4825992.05,6388.01
2018-09-09 18:00,6403.07,6387.99,6388.1,719.88,4620723.55,6388.15
2018-09-09 19:00,6399.46,6384.22,6388.15,761.68,4886117.99,6396.03
2018-09-09 20:00,6403.16,6391.82,6396.03,632.24,4057816.21,6398.14
2018-09-09 21:00,6402.74,6373.05,6398.25,891.4,5701908.06,6376.58
2018-09-09 22:00,6378.16,6220.0,6376.58,4567.36,28702146.98,6264.46
2018-09-09 23:00,6290.74,6244.23,6265.17,2235.74,14024315.16,6249.07
2018-09-10 00:00,6275.9,6249.07,6249.07,1458.7,9158379.39,6266.2
2018-09-10 01:00,6371.42,6265.39,6265.97,4290.34,27166488.33,6335.99
2018-09-10 02:00,6347.23,6319.44,6335.99,1117.1,7094164.55,6324.17
2018-09-10 03:00,6324.43,6301.96,6324.17,833.22,5272717.43,6318.06
2018-09-10 04:00,6319.21,6288.62,6318.09,901.21,5692946.97,6290.37
2018-09-10 05:00,6307.76,6288.56,6290.36,1701.25,10748305.23,6302.79
2018-09-10 06:00,6329.53,6300.13,6302.68,2326.79,14740015.55,6329.53
2018-09-10 07:00,6339.24,6319.61,6329.53,2596.27,16506304.59,6330.16
2018-09-10 08:00,6334.19,6297.64,6330.16,2537.34,16060902.38,6303.07
2018-09-10 09:00,6305.2,6270.7,6303.46,2451.92,15435870.15,6303.76
2018-09-10 10:00,6318.77,6263.88,6303.76,2611.36,16522562.08,6308.98
2018-09-10 11:00,6326.86,6290.16,6309.02,1794.96,11368046.47,6323.35
2018-09-10 12:00,6324.88,6304.08,6323.35,1575.59,10002862.87,6313.26
2018-09-10 13:00,6323.03,6291.77,6313.26,2694.66,17016452.69,6317.46
2018-09-10 14:00,6356.6,6311.58,6316.98,2690.43,17043186.7,6320.12
2018-09-10 15:00,6322.92,6298.64,6320.12,1865.11,11774292.72,6307.36
2018-09-10 16:00,6311.65,6247.64,6307.18,4010.91,25222092.49,6274.7
2018-09-10 17:00,6291.49,6259.14,6274.7,2806.82,17657012.03,6279.78
2018-09-10 18:00,6305.26,6265.14,6279.86,2282.78,14383489.12,6297.54
2018-09-10 19:00,6312.04,6294.75,6297.54,2066.92,13055360.99,6308.76
2018-09-10 20:00,6321.38,6288.1,6308.76,2121.01,13418776.6,6320.28
2018-09-10 21:00,6324.29,6308.84,6320.31,1144.53,7262455.51,6309.35
2018-09-10 22:00,6310.78,6283.62,6309.61,1326.1,8385552.92,6306.97
2018-09-10 23:00,6326.55,6302.35,6307.08,1490.57,9447041.87,6324.43
2018-09-11 00:00,6354.4,6308.22,6324.43,2630.55,16688845.76,6333.02
2018-09-11 01:00,6391.33,6333.42,6333.45,2993.08,19035130.45,6391.29
2018-09-11 02:00,6415.51,6361.04,6391.33,3945.42,25209876.51,6369.79
2018-09-11 03:00,6389.82,6365.85,6369.79,1638.62,10463421.87,6366.49
2018-09-11 04:00,6372.15,6336.95,6366.49,1316.89,8387062.87,6341.65
2018-09-11 05:00,6353.24,6331.92,6341.65,866.69,5515079.25,6345.62
2018-09-11 06:00,6359.92,6344.1,6345.62,784.48,5013733.72,6349.68
2018-09-11 07:00,6351.02,6323.13,6349.69,1586.88,10054534.23,6325.13
2018-09-11 08:00,6336.93,6315.31,6325.06,1029.43,6547888.95,6336.86
2018-09-11 09:00,6358.21,6336.87,6336.87,2085.37,13288988.44,6350.07
2018-09-11 10:00,6353.84,6334.22,6350.07,1487.0,9471055.8,6337.28
2018-09-11 11:00,6343.21,6271.36,6337.34,3589.94,22613027.25,6296.39
2018-09-11 12:00,6305.9,6283.12,6296.39,1608.98,10149354.64,6294.24
2018-09-11 13:00,6312.39,6290.42,6294.24,1741.32,11017074.75,6300.08
2018-09-11 14:00,6308.26,6200.75,6300.52,5144.84,32144201.21,6243.66
2018-09-11 15:00,6264.66,6214.1,6243.66,4956.92,31016898.77,6255.44
2018-09-11 16:00,6266.33,6242.0,6255.34,2120.2,13320461.94,6260.62
2018-09-11 17:00,6260.7,6231.89,6260.7,1784.36,11193559.26,6243.18
2018-09-11 18:00,6253.21,6199.19,6242.95,3039.7,19006162.57,6248.36
2018-09-11 19:00,6283.34,6239.08,6248.4,1845.03,11563862.1,6270.43
2018-09-11 20:00,6270.43,6249.96,6270.43,1312.73,8248844.47,6261.32
2018-09-11 21:00,6315.62,6243.76,6261.38,1773.74,11166707.16,6314.78
2018-09-11 22:00,6318.32,6293.6,6314.85,1126.87,7124001.84,6297.52
2018-09-11 23:00,6310.42,6284.42,6297.59,992.18,6273166.05,6295.54
2018-09-12 00:00,6300.85,6270.28,6295.54,1062.6,6711513.42,6273.08
2018-09-12 01:00,6284.08,6265.14,6273.08,1145.68,7202882.4,6268.56
2018-09-12 02:00,6277.79,6249.99,6268.56,2208.85,13854919.87,6262.71
2018-09-12 03:00,6274.21,6229.4,6262.71,1992.98,12494269.75,6272.59
2018-09-12 04:00,6291.76,6266.55,6272.64,1066.49,6730996.3,6280.63
2018-09-12 05:00,6308.5,6273.54,6280.63,1504.78,9481083.93,6288.28
2018-09-12 06:00,6288.81,6261.52,6288.28,1345.24,8450006.97,6266.06
2018-09-12 07:00,6271.76,6243.33,6266.06,2667.42,16749691.53,6252.53
2018-09-12 08:00,6259.97,6208.28,6253.3,4362.57,27229097.11,6249.47
2018-09-12 09:00,6265.34,6247.59,6249.47,2027.16,12750467.12,6262.22
2018-09-12 10:00,6273.89,6247.19,6262.22,2062.9,12972794.51,6247.19
2018-09-12 11:00,6255.89,6227.04,6247.58,2409.5,15101869.85,6246.39
2018-09-12 12:00,6282.11,6246.44,6246.44,3439.44,21645085.64,6261.31
2018-09-12 13:00,6289.94,6256.04,6261.31,2406.86,15144180.22,6289.94
2018-09-12 14:00,6293.6,6265.7,6290.74,2575.02,16217988.19,6282.36
2018-09-12 15:00,6288.08,6267.83,6282.36,1746.76,10992409.65,6276.99
2018-09-12 16:00,6286.47,6271.03,6276.99,1835.08,11555176.18,6273.97
2018-09-12 17:00,6314.78,6270.11,6274.13,3400.46,21454266.29,6290.25
2018-09-12 18:00,6357.89,6287.94,6290.25,4477.31,28318190.39,6317.43
2018-09-12 19:00,6339.99,6309.18,6317.43,2917.38,18472921.75,6324.49
2018-09-12 20:00,6324.49,6306.59,6324.49,1613.85,10200154.45,6322.0
2018-09-12 21:00,6341.13,6311.35,6322.02,1594.04,10099354.5,6311.54
2018-09-12 22:00,6352.22,6311.59,6311.59,1452.85,9194870.91,6352.22
2018-09-12 23:00,6354.19,6332.52,6352.29,1499.62,9513045.24,6337.11
2018-09-13 00:00,6444.17,6337.08,6337.08,6441.73,41289237.18,6418.44
2018-09-13 01:00,6424.99,6396.82,6418.44,1591.86,10212061.46,6402.38
2018-09-13 02:00,6406.13,6388.54,6402.38,1180.07,7555332.95,6400.3
2018-09-13 03:00,6412.65,6386.7,6400.3,1714.07,10964734.97,6388.88
2018-09-13 04:00,6416.14,6388.69,6388.77,1150.6,7386251.98,6400.99
2018-09-13 05:00,6405.95,6374.56,6401.59,1404.07,9021241.81,6388.26
2018-09-13 06:00,6400.41,6384.13,6388.26,1022.44,6541995.95,6390.72
2018-09-13 07:00,6403.09,6390.02,6390.72,2854.09,18323049.11,6393.87
2018-09-13 08:00,6431.21,6390.49,6393.48,2271.34,14593727.66,6423.14
2018-09-13 09:00,6486.15,6417.01,6423.14,5563.78,36000988.89,6444.37
2018-09-13 10:00,6466.48,6437.08,6444.58,2519.5,16351158.66,6445.39
2018-09-13 11:00,6476.97,6435.34,6445.39,1835.3,11854968.01,6474.7
2018-09-13 12:00,6486.36,6436.82,6474.7,3220.73,20841098.82,6461.52
2018-09-13 13:00,6532.47,6453.66,6461.73,3985.08,25889005.48,6503.16
2018-09-13 14:00,6522.36,6495.52,6503.45,4144.18,27083078.4,6496.73
2018-09-13 15:00,6497.52,6480.14,6496.76,2690.93,17539215.79,6485.31
2018-09-13 16:00,6534.89,6484.98,6485.31,4577.28,29877563.14,6516.45
2018-09-13 17:00,6527.57,6486.79,6516.45,4125.95,26854742.38,6507.62
2018-09-13 18:00,6511.64,6486.75,6507.39,2353.75,15327064.93,6490.58
2018-09-13 19:00,6497.81,6442.08,6490.63,2925.85,18948722.0,6455.7
2018-09-13 20:00,6476.23,6423.94,6455.65,2961.97,19134986.91,6473.41
2018-09-13 21:00,6474.1,6454.19,6473.45,1422.82,9217645.39,6469.25
2018-09-13 22:00,6504.02,6467.18,6469.25,1728.81,11246199.52,6485.74
2018-09-13 23:00,6520.48,6481.93,6485.98,1998.33,13036798.36,6492.0
2018-09-14 00:00,6502.72,6465.46,6492.17,1268.22,8234430.63,6467.76
2018-09-14 01:00,6499.22,6467.79,6467.79,1023.62,6655204.1,6493.98
2018-09-14 02:00,6563.53,6493.43,6493.98,4200.2,27483298.42,6552.88
2018-09-14 03:00,6584.69,6552.88,6552.88,2291.29,15082882.05,6557.47
2018-09-14 04:00,6565.24,6543.55,6557.4,1407.36,9240435.61,6547.02
2018-09-14 05:00,6570.72,6547.02,6547.02,1279.93,8405224.4,6554.68
2018-09-14 06:00,6564.17,6548.01,6554.68,1491.99,9813333.93,6564.17
2018-09-14 07:00,6591.59,6555.69,6564.2,3837.31,25258928.63,6558.83
2018-09-14 08:00,6558.97,6393.84,6558.75,8287.32,53878860.22,6425.69
2018-09-14 09:00,6466.21,6418.11,6426.09,3869.21,25054351.03,6433.41
2018-09-14 10:00,6466.38,6432.22,6433.41,2950.29,19136271.57,6448.74
2018-09-14 11:00,6483.8,6448.68,6448.74,3014.33,19584113.83,6469.77
2018-09-14 12:00,6479.87,6450.22,6469.77,1623.7,10500449.78,6469.84
2018-09-14 13:00,6474.62,6431.16,6469.84,2387.01,15425184.22,6455.19
2018-09-14 14:00,6459.27,6439.71,6454.82,1805.72,11657919.9,6457.01
2018-09-14 15:00,6484.7,6456.45,6457.08,1759.68,11398623.15,6484.48
2018-09-14 16:00,6521.01,6484.48,6484.48,2811.7,18314550.13,6511.37
2018-09-14 17:00,6511.31,6469.65,6511.1,2705.32,17544846.32,6469.78
2018-09-14 18:00,6488.53,6463.7,6469.77,1434.33,9295398.4,6478.36
